,nblobs,areas,area0,area1
17413,1,,1875.5,
17414,1,,1860.5,
17415,1,,1837.5,
17416,1,,1846.5,
17417,1,,1828.0,
17418,1,,1858.5,
17419,1,,1859.5,
17420,1,,1831.5,
17421,1,,1857.5,
17422,1,,1832.0,
17423,1,,1834.0,
17424,1,,1867.5,
17425,1,,1882.0,
17426,1,,1887.5,
17427,1,,1927.0,
17428,1,,1948.5,
17429,0,,,
17430,0,,,
17431,0,,,
17432,0,,,
17433,1,,1942.0,
17434,0,,,
17435,0,,,
17436,1,,1898.0,
17437,0,,,
17438,0,,,
17439,1,,2986.5,
17440,1,,1903.5,
17441,1,,1866.0,
17442,0,,,
17443,0,,,
17444,0,,,
17445,0,,,
17446,1,,1888.0,
17447,1,,1879.5,
17448,1,,1858.0,
17449,1,,1865.5,
17450,1,,1890.0,
17451,1,,1853.5,
17452,1,,1858.0,
17453,1,,1878.0,
17454,1,,1880.0,
17455,1,,1895.5,
17456,1,,1904.0,
17457,1,,1920.0,
17458,1,,1921.5,
17459,2,,1908.0,1553.0
17460,2,,1898.5,1550.0
17461,2,,1906.5,1565.5
17462,2,,1910.5,1572.0
17463,2,,1902.5,1561.5
17464,2,,1898.5,1577.5
17465,2,,1885.0,1579.5
17466,2,,1902.5,1591.0
17467,2,,1887.0,1601.0
17468,2,,1834.0,1618.5
17469,2,,1819.0,1608.5
17470,2,,1856.5,1615.0
17471,2,,1835.0,1623.0
17472,2,,1868.0,1607.5
17473,2,,1901.0,1624.5
17474,2,,1875.5,1648.5
17475,2,,1890.5,1642.5
17476,2,,1881.0,1651.5
17477,2,,1869.5,1655.0
17478,2,,1860.5,1656.0
17479,2,,1821.0,1646.0
17480,2,,1837.0,1650.5
17481,2,,1820.0,1655.0
17482,2,,1840.5,1651.0
17483,2,,1841.0,1646.0
17484,2,,1872.0,1635.0
17485,2,,1869.5,1649.5
17486,2,,1870.0,1666.5
17487,2,,1860.0,1662.5
17488,2,,1826.0,1679.0
17489,2,,1828.0,1673.0
17490,2,,1824.5,1654.5
17491,2,,1856.5,1646.5
17492,2,,1838.5,1645.5
17493,2,,1845.0,1644.5
17494,2,,1841.0,1638.0
17495,2,,1844.5,1648.5
17496,2,,1797.5,1650.5
17497,2,,1791.0,1652.5
17498,2,,1800.5,1655.5
17499,2,,1797.0,1646.5
17500,2,,1809.0,1631.5
17501,2,,1793.5,1642.0
17502,2,,1834.5,1635.0
17503,2,,1810.5,1635.0
17504,2,,1800.0,1622.5
17505,2,,1770.5,1636.5
17506,2,,1746.0,1622.0
17507,2,,1722.0,1607.0
17508,2,,1757.5,1599.0
17509,2,,1722.0,1605.5
17510,2,,1731.0,1592.5
17511,2,,1732.0,1576.0
17512,2,,1739.0,1543.0
17513,2,,1713.0,1536.5
17514,2,,1741.5,1510.0
17515,2,,1734.5,1530.0
17516,1,,1705.5,
17517,2,,1767.5,1501.5
17518,1,,1751.0,
17519,1,,1727.5,
17520,1,,1743.5,
17521,1,,1749.5,
17522,1,,1753.5,
17523,1,,1802.0,
17524,1,,1815.0,
17525,1,,1831.0,
17526,1,,1789.0,
17527,1,,1806.0,
17528,1,,1826.0,
17529,1,,1830.5,
17530,1,,1839.0,
17531,1,,1861.5,
17532,1,,1831.0,
17533,1,,1857.5,
17534,1,,1905.5,
17535,1,,1948.0,
17536,1,,1930.5,
17537,1,,1885.5,
17538,1,,1907.0,
17539,1,,1878.0,
17540,1,,1903.0,
17541,1,,1937.0,
17542,2,,1924.0,1501.0
17543,2,,1966.5,1525.5
17544,2,,1936.0,1550.5
17545,2,,1966.5,1522.0
17546,2,,2000.0,1539.5
17547,2,,2042.0,1563.0
17548,2,,2050.0,1530.0
17549,2,,2017.0,1541.0
17550,2,,2061.5,1606.0
17551,2,,2074.5,1566.5
17552,2,,2079.5,1582.5
17553,2,,2129.5,1557.5
17554,2,,2129.5,1563.5
17555,2,,2160.0,1593.0
17556,2,,2124.0,1570.5
17557,2,,2134.5,1620.0
17558,2,,2163.5,1664.0
17559,2,,2149.5,1660.0
17560,2,,2134.0,1666.0
17561,2,,2164.0,1662.5
17562,2,,2171.5,1659.5
17563,2,,2177.0,1686.5
17564,2,,2236.5,1735.5
17565,2,,2309.5,1786.0
17566,2,,2365.5,1765.5
17567,2,,2289.0,1791.5
17568,2,,2327.0,1739.0
17569,2,,2372.0,1727.0
17570,2,,2384.0,1787.0
17571,2,,2344.0,1820.5
17572,2,,2339.5,1859.0
17573,2,,2333.0,1847.0
17574,2,,2347.5,1854.5
17575,2,,2370.0,1845.0
17576,2,,2348.0,1840.0
17577,2,,2361.5,1831.5
17578,2,,2308.5,1849.0
17579,2,,2284.0,1824.5
17580,0,,,
17581,2,,2226.0,1735.5
17582,2,,2228.5,1745.5
17583,2,,2240.5,1704.5
17584,2,,2264.0,1707.0
17585,2,,2257.5,1813.0
17586,2,,2265.0,1815.5
17587,2,,2281.5,1838.0
17588,2,,2322.0,1815.5
17589,2,,2297.0,1819.5
17590,2,,2312.5,1812.0
17591,2,,2294.5,1834.0
17592,2,,2227.0,1865.0
17593,2,,2287.0,1877.5
17594,2,,2254.0,1888.5
17595,2,,2240.0,1899.0
17596,2,,2237.0,1927.5
17597,2,,2255.0,1914.0
17598,2,,2321.0,1910.5
17599,0,,,
17600,2,,2245.5,1908.5
17601,2,,2248.5,1902.5
17602,2,,2248.0,1885.0
17603,2,,2292.0,1898.5
17604,2,,2324.5,1893.5
17605,2,,2321.0,1912.5
17606,2,,2298.0,1904.0
17607,2,,2274.5,1903.0
17608,2,,2260.5,1904.0
17609,2,,2285.0,1914.5
17610,2,,2308.0,1954.5
17611,2,,2299.5,1970.5
17612,2,,2296.0,1988.0
17613,2,,2296.5,2015.5
17614,2,,2287.0,1979.5
17615,2,,2311.5,1976.0
17616,2,,2307.0,1935.0
17617,2,,2250.5,1926.0
17618,2,,2246.0,1949.5
17619,2,,2266.5,1987.5
17620,2,,2302.5,1977.0
17621,2,,2315.5,1968.0
17622,2,,2282.5,1910.5
17623,2,,2286.0,1896.0
17624,2,,2283.5,1916.0
17625,2,,2294.0,1941.5
17626,2,,2309.5,1953.0
17627,2,,2321.5,1962.0
17628,2,,2318.0,2004.5
17629,2,,2354.5,1998.5
17630,2,,2310.5,1976.5
17631,2,,2290.5,1991.0
17632,2,,2291.0,1985.5
17633,2,,2338.0,1980.5
17634,2,,2378.5,2003.0
17635,2,,2344.0,2035.5
17636,2,,2319.0,2050.0
17637,2,,2301.5,2048.5
17638,2,,2280.5,2043.0
17639,2,,2314.0,2004.5
17640,2,,2300.0,1992.5
17641,2,,2320.0,1970.5
17642,2,,2333.5,1969.5
17643,2,,2272.5,1984.0
17644,2,,2312.0,1971.5
17645,2,,2345.0,1985.5
17646,2,,2340.0,1986.0
17647,2,,2344.5,1994.5
17648,2,,2264.5,1984.0
17649,2,,2257.5,1965.0
17650,2,,2287.0,1967.5
17651,2,,2288.5,2011.5
17652,2,,2236.5,1996.0
17653,2,,2236.5,1996.5
17654,2,,2187.0,1996.5
17655,2,,2222.5,1983.0
17656,2,,2221.5,1977.5
17657,2,,2254.5,1984.5
17658,2,,2254.0,1981.0
17659,2,,2246.5,1966.0
17660,2,,2222.5,1982.5
17661,2,,2238.0,1986.0
17662,2,,2218.0,1984.0
17663,2,,2240.5,1986.0
17664,2,,2247.5,1997.0
17665,2,,2246.0,1987.5
17666,2,,2229.0,1995.5
17667,2,,2206.0,2001.0
17668,2,,2222.0,1978.0
17669,2,,2203.5,1964.0
17670,2,,2218.5,1992.5
17671,2,,2279.5,2003.5
17672,2,,2314.0,2005.0
17673,2,,2313.0,2003.5
17674,2,,2315.5,2011.5
17675,2,,2295.5,2003.0
17676,2,,2274.5,1978.5
17677,2,,2226.5,2013.5
17678,2,,2264.0,1992.5
17679,2,,2241.0,1996.5
17680,2,,2245.5,1996.0
17681,2,,2265.5,1984.0
17682,2,,2217.0,1978.0
17683,2,,2217.5,1969.5
17684,2,,2245.0,1979.5
17685,2,,2219.5,1971.0
17686,2,,2218.5,1962.0
17687,2,,2234.5,1970.0
17688,2,,2291.0,2003.5
17689,2,,2285.5,1979.0
17690,2,,2266.0,2004.0
17691,2,,2252.0,1982.5
17692,2,,2229.0,1970.0
17693,2,,2247.0,1977.0
17694,2,,2262.0,1983.0
17695,2,,2295.5,1989.5
17696,2,,2305.5,1989.0
17697,2,,2306.5,1973.5
17698,2,,2290.0,1966.0
17699,2,,2275.0,1962.5
17700,2,,2242.0,1963.5
17701,2,,2257.5,1983.5
17702,2,,2266.5,1988.5
17703,2,,2261.5,1978.5
17704,2,,2254.0,1965.5
17705,2,,2223.0,1974.0
17706,2,,2194.0,1975.0
17707,2,,2196.5,1985.5
17708,2,,2224.0,2003.5
17709,2,,2210.5,1993.0
17710,2,,2230.0,1975.0
17711,2,,2166.5,1961.0
17712,2,,2155.0,1949.5
17713,2,,2196.0,1948.5
17714,2,,2211.5,1960.5
17715,2,,2209.0,1988.0
17716,2,,2214.5,1974.5
17717,2,,2198.5,1960.0
17718,2,,2189.5,1951.0
17719,2,,2204.0,1958.5
17720,2,,2195.0,1946.5
17721,2,,2212.0,1972.5
17722,2,,2176.5,1988.5
17723,2,,2233.0,1970.5
17724,2,,2247.0,1973.5
17725,2,,2259.0,1940.0
17726,2,,2247.5,1956.5
17727,2,,2247.5,1976.5
17728,2,,2264.5,1967.0
17729,2,,2247.5,1968.0
17730,2,,2261.0,1992.0
17731,2,,2254.5,1984.0
17732,2,,2262.0,1966.0
17733,2,,2275.5,1951.0
17734,2,,2228.5,1963.0
17735,2,,2237.5,1954.0
17736,2,,2197.5,1943.5
17737,2,,2197.5,1938.5
17738,2,,2247.0,1958.5
17739,2,,2256.5,1969.0
17740,2,,2154.0,1963.5
17741,2,,2198.5,1963.0
17742,2,,2211.0,1934.5
17743,2,,2176.5,1937.0
17744,2,,2241.0,1934.5
17745,2,,2257.5,1958.5
17746,2,,2155.0,1989.5
17747,2,,2160.0,1959.0
17748,2,,2155.5,1946.5
17749,2,,2206.0,1949.5
17750,2,,2197.0,1917.0
17751,2,,2186.5,1958.5
17752,2,,2170.0,1976.0
17753,2,,2163.5,1957.5
17754,2,,2187.0,1949.5
17755,2,,2216.5,1940.0
17756,2,,2244.0,1945.0
17757,2,,2229.5,1965.5
17758,2,,2215.5,1929.0
17759,2,,2207.0,1919.0
17760,2,,2223.0,1779.0
17761,2,,2250.5,1791.5
17762,2,,2274.5,1812.5
17763,2,,2242.5,1777.5
17764,2,,2212.5,1851.0
17765,2,,2226.0,1860.5
17766,2,,2244.5,1863.5
17767,2,,2259.5,1844.5
17768,2,,2292.5,1815.5
17769,2,,2228.5,1833.0
17770,2,,2261.0,1836.0
17771,2,,2212.0,1845.5
17772,2,,2189.0,1857.5
17773,2,,2239.5,1902.0
17774,2,,2261.0,1907.5
17775,2,,2234.0,1907.5
17776,2,,2220.5,1916.5
17777,2,,2242.0,1890.0
17778,2,,2260.0,1901.5
17779,2,,2216.5,1917.0
17780,2,,2240.5,1906.5
17781,2,,2218.5,1919.5
17782,2,,2260.5,1881.5
17783,2,,2206.5,1880.0
17784,2,,2191.0,1863.5
17785,2,,2193.5,1860.5
17786,2,,2208.0,1863.0
17787,2,,2204.0,1880.5
17788,2,,2234.5,1882.0
17789,2,,2171.5,1879.0
17790,2,,2165.5,1878.0
17791,2,,2159.0,1876.0
17792,2,,2156.5,1874.0
17793,2,,2167.0,1879.0
17794,2,,2185.0,1892.0
17795,2,,2185.5,1870.5
17796,2,,2172.5,1868.0
17797,2,,2181.5,1873.5
17798,2,,2195.0,1867.5
17799,2,,2205.0,1865.0
17800,2,,2281.5,1863.5
17801,2,,2225.0,1861.5
17802,2,,2219.0,1876.5
17803,2,,2248.5,1878.5
17804,2,,2238.0,1887.0
17805,2,,2253.0,1875.0
17806,2,,2329.0,1876.0
17807,2,,2283.5,1895.0
17808,2,,2254.0,1866.5
17809,2,,2312.5,1879.0
17810,2,,2266.0,1885.5
17811,2,,2279.0,1872.0
17812,2,,2283.0,1881.5
17813,2,,2204.0,1877.5
17814,2,,2236.5,1872.0
17815,2,,2233.5,1878.0
17816,2,,2271.5,1902.0
17817,2,,2150.0,1900.5
17818,2,,2147.0,1897.5
17819,2,,2151.0,1908.0
17820,2,,2146.5,1896.0
17821,2,,2112.5,1926.5
17822,2,,2123.5,1889.5
17823,2,,2117.0,1928.5
17824,2,,2136.5,1906.5
17825,2,,2146.0,1921.0
17826,2,,2110.5,1932.0
17827,2,,2050.5,1981.5
17828,2,,2043.5,1960.5
17829,2,,2061.5,1919.0
17830,2,,2088.5,1927.5
17831,2,,2108.5,1940.0
17832,2,,2098.0,1961.5
17833,2,,2014.0,1947.0
17834,2,,2017.5,1934.0
17835,2,,2062.0,1940.5
17836,2,,2068.0,1913.5
17837,2,,2041.0,1912.5
17838,2,,2020.5,1920.5
17839,2,,2032.5,1916.5
17840,2,,2057.5,1940.0
17841,2,,2073.5,1882.5
17842,2,,2027.0,1780.5
17843,2,,2068.5,1803.0
17844,2,,2025.5,1833.5
17845,2,,2021.0,1824.0
17846,2,,2036.0,1835.5
17847,2,,1991.5,1827.0
17848,2,,2054.0,1889.0
17849,2,,2043.0,1909.5
17850,2,,2047.0,1815.0
17851,2,,2007.5,1744.5
17852,2,,1996.5,1811.5
17853,2,,2005.5,1757.0
17854,2,,2054.5,1806.5
17855,2,,2077.5,1822.0
17856,2,,2068.5,1853.0
17857,2,,2106.0,1838.5
17858,2,,2097.0,1821.0
17859,2,,2048.5,1765.0
17860,2,,2026.5,1770.0
17861,2,,2052.5,1777.0
17862,2,,2056.5,1751.5
17863,2,,2092.0,1720.5
17864,2,,2101.5,1746.0
17865,2,,2132.5,1738.5
17866,2,,2113.5,1737.0
17867,2,,2103.5,1751.0
17868,2,,2093.0,1755.0
17869,2,,2105.0,1776.5
17870,2,,2105.0,1780.0
17871,2,,2133.5,1783.5
17872,2,,2150.5,1794.0
17873,2,,2160.0,1788.5
17874,2,,2166.0,1781.5
17875,2,,2148.0,1774.5
17876,2,,2157.0,1771.0
17877,2,,2129.0,1762.0
17878,2,,2115.0,1753.0
17879,2,,2129.0,1756.0
17880,2,,2138.0,1759.5
17881,2,,2139.0,1751.0
17882,2,,2136.0,1772.0
17883,2,,2117.5,1773.0
17884,2,,2096.0,1778.5
17885,2,,2111.0,1787.5
17886,2,,2119.0,1800.5
17887,2,,2121.0,1790.0
17888,2,,2150.5,1801.0
17889,2,,2160.0,1821.0
17890,2,,2118.5,1792.0
17891,2,,2116.5,1767.0
17892,2,,2123.5,1908.0
17893,2,,2109.0,1913.0
17894,2,,2112.5,1913.0
17895,2,,2194.0,1933.5
17896,2,,2162.0,1901.0
17897,2,,2156.5,1913.0
17898,2,,2141.0,1926.0
17899,2,,2159.5,1908.5
17900,2,,2176.0,1910.0
17901,2,,2179.5,1920.0
17902,2,,2174.5,1913.5
17903,2,,2169.0,1909.0
17904,2,,2164.5,1911.0
17905,2,,2146.5,1904.5
17906,2,,2169.0,1931.5
17907,2,,2191.5,1936.0
17908,2,,2167.0,1946.0
17909,2,,2156.0,1958.0
17910,2,,2170.5,1931.0
17911,2,,2163.5,1931.0
17912,2,,2184.5,1929.0
17913,2,,2168.5,1927.5
17914,2,,2182.0,1941.0
17915,2,,2203.0,1926.0
17916,2,,2174.0,1941.5
17917,2,,2165.5,1937.0
17918,2,,2170.5,1934.0
17919,2,,2150.0,1943.5
17920,2,,2160.5,1958.0
17921,2,,2151.5,1944.5
17922,2,,2137.5,1938.5
17923,2,,2177.5,1942.0
17924,2,,2184.5,1943.0
17925,2,,2183.5,1941.0
17926,2,,2172.0,1955.5
17927,2,,2175.0,1941.0
17928,2,,2184.5,1941.5
17929,2,,2175.5,1944.0
17930,2,,2169.0,1950.0
17931,2,,2196.0,1958.0
17932,2,,2207.5,1952.5
17933,2,,2248.0,1952.0
17934,2,,2230.0,1954.5
17935,2,,2259.0,1953.0
17936,2,,2204.5,1935.0
17937,2,,2216.5,1945.5
17938,2,,2216.0,1857.0
17939,2,,2194.0,1840.5
17940,2,,2186.5,1858.0
17941,2,,2142.5,1890.5
17942,2,,2195.0,1895.5
17943,2,,2229.0,1932.0
17944,2,,2224.5,1924.5
17945,2,,2242.5,1919.5
17946,2,,2226.0,1930.0
17947,2,,2229.0,1926.5
17948,2,,2171.0,1859.5
17949,2,,2125.0,1915.5
17950,2,,2147.0,1917.0
17951,2,,2176.5,1893.0
17952,2,,2136.0,1907.5
17953,2,,2080.5,1927.0
17954,2,,2168.5,1973.5
17955,2,,2141.0,1931.0
17956,2,,2112.0,1903.5
17957,2,,2111.5,1927.0
17958,2,,2137.5,1929.0
17959,2,,2113.5,1949.0
17960,2,,2096.0,1905.5
17961,2,,2081.5,1891.5
17962,2,,2066.5,1866.0
17963,2,,2073.5,1864.5
17964,2,,2076.5,1856.5
17965,2,,2095.5,1854.5
17966,2,,2080.0,1901.5
17967,2,,2038.5,1871.5
17968,2,,2016.5,1841.0
17969,2,,2009.0,1854.0
17970,2,,2009.5,1854.5
17971,2,,2020.5,1844.0
17972,2,,2047.5,1821.5
17973,2,,2018.5,1833.5
17974,2,,2027.0,1777.5
17975,2,,2022.5,1794.0
17976,2,,2033.5,1820.0
17977,2,,2043.0,1813.5
17978,2,,2055.0,1847.0
17979,2,,2033.5,1851.5
17980,2,,2040.5,1843.5
17981,2,,2027.5,1787.0
17982,2,,2031.0,1708.5
17983,2,,2038.5,1663.0
17984,2,,2042.0,1705.0
17985,2,,2074.5,1719.0
17986,2,,2066.5,1713.5
17987,2,,2065.5,1721.5
17988,2,,2075.5,1694.5
17989,2,,2055.0,1688.5
17990,2,,2057.5,1685.5
17991,2,,2088.5,1704.0
17992,2,,2108.0,1723.0
17993,2,,2090.0,1731.5
17994,2,,2093.5,1735.5
17995,2,,2103.5,1727.0
17996,2,,2122.0,1743.0
17997,2,,2137.0,1751.0
17998,2,,2147.0,1722.5
17999,2,,2146.0,1694.0
18000,2,,2150.5,1692.0
18001,2,,2146.0,1725.0
18002,2,,2139.5,1775.0
18003,2,,2196.0,1738.0
18004,2,,2230.0,1771.0
18005,2,,2222.5,1780.5
18006,2,,2255.0,1816.5
18007,2,,2156.0,1846.5
18008,2,,2157.5,1833.0
18009,2,,2186.5,1765.5
18010,2,,2185.5,1775.5
18011,2,,2178.0,1790.0
18012,2,,2188.5,1802.0
18013,2,,2153.5,1774.0
18014,2,,2130.0,1747.0
18015,2,,2194.5,1779.0
18016,2,,2182.5,1814.5
18017,2,,2203.5,1844.0
18018,2,,2205.5,1833.5
18019,2,,2229.5,1770.5
18020,0,,,
18021,0,,,
18022,0,,,
18023,0,,,
18024,0,,,
18025,0,,,
18026,0,,,
18027,2,,2235.5,1620.0
18028,2,,2284.5,1614.5
18029,0,,,
18030,0,,,
18031,0,,,
18032,0,,,
18033,0,,,
18034,0,,,
18035,2,,2310.0,1754.0
18036,0,,,
18037,0,,,
18038,0,,,
18039,0,,,
18040,0,,,
18041,0,,,
18042,0,,,
18043,0,,,
18044,0,,,
18045,0,,,
18046,2,,2242.0,1713.5
18047,0,,,
18048,0,,,
18049,2,,2281.0,1770.0
18050,2,,2227.0,1768.0
18051,2,,2249.5,1772.0
18052,2,,2282.0,1765.0
18053,2,,2249.5,1802.0
18054,2,,2273.5,1797.0
18055,2,,2231.5,1794.0
18056,2,,2210.0,1833.5
18057,2,,2242.0,1818.0
18058,2,,2210.5,1841.0
18059,2,,2205.0,1850.0
18060,2,,2224.5,1861.0
18061,2,,2217.5,1855.5
18062,2,,2204.5,1878.5
18063,2,,2197.0,1875.0
18064,2,,2176.5,1858.0
18065,2,,2200.0,1845.5
18066,2,,2164.0,1838.5
18067,2,,2192.0,1858.0
18068,2,,2168.5,1855.5
18069,2,,2113.5,1889.5
18070,2,,2125.5,1890.0
18071,2,,2148.5,1880.5
18072,2,,2139.0,1892.0
18073,2,,2089.0,1899.0
18074,2,,2042.5,1901.5
18075,2,,2022.0,1922.5
18076,0,,,
18077,0,,,
18078,2,,1994.0,1899.0
18079,2,,1983.0,1878.5
18080,2,,2005.5,1888.0
18081,2,,2058.5,1933.5
18082,2,,2057.0,1906.5
18083,2,,2079.5,1932.5
18084,2,,2089.0,1933.5
18085,2,,2076.0,1910.5
18086,2,,2063.0,1946.0
18087,2,,2062.5,1963.0
18088,2,,2035.0,1950.5
18089,2,,2013.5,1989.5
18090,2,,2022.0,1959.5
18091,2,,2000.0,1936.5
18092,2,,2006.5,1955.5
18093,2,,1989.5,1915.5
18094,2,,2000.5,1883.0
18095,2,,1980.0,1904.5
18096,2,,1992.5,1909.0
18097,2,,2000.0,1841.0
18098,2,,1991.5,1822.5
18099,2,,2024.5,1821.5
18100,2,,2004.5,1819.0
18101,2,,1997.0,1800.5
18102,2,,1998.0,1808.5
18103,2,,1995.5,1820.5
18104,2,,2009.5,1812.5
18105,2,,2000.0,1813.0
18106,2,,2002.5,1818.0
18107,2,,2013.5,1815.0
18108,2,,2004.0,1806.5
18109,2,,2015.5,1805.5
18110,2,,1997.0,1810.5
18111,2,,1995.5,1816.0
18112,2,,1999.0,1823.5
18113,2,,1975.0,1813.0
18114,2,,1954.5,1817.0
18115,2,,1979.0,1814.5
18116,2,,2011.0,1810.5
18117,2,,2016.5,1804.5
18118,2,,2021.5,1792.5
18119,2,,2032.0,1798.0
18120,2,,2019.5,1791.0
18121,2,,1990.5,1798.5
18122,2,,1982.5,1796.5
18123,2,,2001.5,1799.0
18124,2,,2002.5,1807.5
18125,2,,2002.5,1805.0
18126,2,,1977.5,1801.5
18127,2,,1959.5,1801.0
18128,2,,1934.0,1801.5
18129,2,,1965.0,1812.0
18130,2,,1959.0,1796.5
18131,2,,1966.5,1804.0
18132,2,,1964.5,1797.0
18133,2,,1966.0,1801.5
18134,2,,1963.0,1797.5
18135,2,,1976.0,1814.5
18136,2,,2009.0,1801.5
18137,2,,2013.0,1800.0
18138,2,,1987.0,1806.5
18139,2,,1997.5,1806.0
18140,2,,2007.0,1804.5
18141,2,,1966.0,1811.5
18142,2,,1967.5,1810.5
18143,2,,1965.5,1803.5
18144,2,,2026.0,1812.5
18145,2,,2020.5,1814.0
18146,2,,2043.0,1809.5
18147,2,,2036.0,1800.0
18148,2,,2011.5,1808.0
18149,2,,1974.0,1805.5
18150,2,,1942.0,1804.5
18151,2,,1998.0,1792.0
18152,2,,1973.0,1803.0
18153,2,,1990.5,1808.5
18154,2,,1986.0,1789.0
18155,2,,1972.0,1795.0
18156,2,,1979.0,1807.0
18157,2,,1991.0,1798.0
18158,2,,1980.0,1797.0
18159,2,,1982.5,1782.0
18160,2,,1975.5,1795.5
18161,2,,2009.0,1792.5
18162,2,,1948.0,1783.0
18163,2,,1985.5,1785.0
18164,2,,1981.5,1795.0
18165,2,,1981.0,1786.0
18166,2,,2000.0,1793.5
18167,2,,2008.0,1803.0
18168,2,,1977.5,1789.5
18169,2,,1964.5,1799.0
18170,2,,1980.0,1792.0
18171,2,,1991.5,1792.0
18172,2,,1987.5,1799.5
18173,2,,1960.5,1811.0
18174,2,,1928.0,1800.0
18175,2,,1958.5,1807.0
18176,2,,1984.5,1803.5
18177,2,,1986.5,1809.5
18178,2,,2010.0,1794.5
18179,2,,2009.0,1794.0
18180,2,,1975.0,1800.0
18181,2,,1967.0,1801.5
18182,2,,1998.5,1811.0
18183,2,,1982.5,1811.5
18184,2,,1990.0,1817.0
18185,2,,1991.5,1798.5
18186,2,,1979.0,1809.0
18187,2,,1990.5,1794.5
18188,2,,1954.5,1785.0
18189,2,,1966.5,1809.5
18190,2,,1978.5,1800.0
18191,2,,1963.0,1801.5
18192,2,,1967.5,1809.0
18193,2,,1961.5,1817.5
18194,2,,1938.5,1818.5
18195,2,,1944.5,1815.0
18196,2,,1951.0,1797.0
18197,2,,1954.0,1795.5
18198,2,,1878.5,1811.5
18199,2,,1876.5,1815.0
18200,2,,1873.0,1805.0
18201,2,,1850.0,1796.5
18202,2,,1853.0,1809.5
18203,2,,1813.5,1801.0
18204,2,,1824.0,1765.0
18205,2,,1840.5,1807.5
18206,2,,1878.5,1798.0
18207,2,,1943.0,1801.5
18208,2,,1925.5,1808.0
18209,2,,1948.0,1808.0
18210,2,,1973.0,1798.5
18211,2,,1970.0,1794.5
18212,2,,1988.0,1798.5
18213,2,,1983.5,1788.0
18214,2,,1972.0,1790.5
18215,2,,1959.0,1792.0
18216,2,,1953.5,1802.5
18217,2,,1954.0,1804.5
18218,2,,1924.5,1795.0
18219,2,,1940.5,1797.0
18220,2,,1904.0,1789.5
18221,2,,1909.0,1784.0
18222,2,,1865.5,1771.0
18223,2,,1858.5,1765.5
18224,2,,1875.5,1770.0
18225,2,,1871.0,1781.5
18226,2,,1875.5,1776.5
18227,2,,1888.0,1766.5
18228,2,,1896.0,1772.0
18229,2,,1925.0,1768.5
18230,2,,1971.5,1773.0
18231,2,,1985.0,1775.5
18232,2,,1989.5,1781.5
18233,2,,2003.0,1782.0
18234,2,,2017.5,1778.5
18235,2,,2039.0,1765.5
18236,2,,2041.5,1770.0
18237,2,,2015.5,1766.5
18238,2,,2026.5,1780.5
18239,2,,2020.5,1770.5
18240,2,,2023.0,1773.5
18241,2,,2022.0,1799.0
18242,2,,2022.0,1824.5
18243,2,,1965.5,1812.5
18244,2,,1970.0,1813.5
18245,2,,1971.5,1817.5
18246,2,,1977.0,1799.0
18247,2,,2018.0,1795.0
18248,2,,2011.5,1834.5
18249,2,,2031.5,1874.0
18250,2,,2055.0,1867.0
18251,2,,2055.5,1852.0
18252,2,,2033.5,1855.0
18253,2,,2038.5,1851.0
18254,2,,2013.0,1847.0
18255,2,,2013.0,1902.0
18256,2,,1999.0,1848.0
18257,2,,2011.5,1819.0
18258,2,,2036.0,1819.5
18259,2,,2041.5,1851.5
18260,2,,2056.5,1848.5
18261,2,,2050.5,1850.0
18262,2,,2039.0,1846.0
18263,2,,2054.5,1834.0
18264,2,,2065.5,1829.5
18265,2,,2072.5,1824.0
18266,2,,2028.5,1810.5
18267,2,,2046.5,1806.0
18268,2,,2027.0,1812.5
18269,2,,2064.5,1815.5
18270,2,,2114.5,1791.0
18271,2,,2125.5,1783.0
18272,2,,2140.0,1782.5
18273,2,,2140.0,1787.5
18274,2,,2149.5,1820.5
18275,2,,2122.5,1817.0
18276,2,,2091.0,1837.0
18277,2,,2109.5,1839.5
18278,2,,2093.5,1828.0
18279,2,,2135.0,1836.0
18280,2,,2121.5,1835.5
18281,2,,2112.0,1839.0
18282,2,,2178.0,1842.5
18283,2,,2192.5,1840.5
18284,2,,2167.0,1835.5
18285,2,,2181.5,1851.5
18286,2,,2196.0,1786.0
18287,2,,2198.5,1774.5
18288,2,,2194.0,1774.5
18289,2,,2200.0,1798.0
18290,2,,2167.0,1819.0
18291,2,,2169.0,1828.5
18292,2,,2184.5,1820.5
18293,2,,2185.0,1776.0
18294,2,,2185.5,1746.0
18295,2,,2212.5,1730.5
18296,2,,2244.5,1750.0
18297,2,,2214.0,1808.5
18298,2,,2223.0,1784.5
18299,2,,2184.0,1767.0
18300,2,,2153.5,1748.0
18301,2,,2188.0,1747.5
18302,2,,2147.0,1752.0
18303,2,,2187.0,1744.5
18304,2,,2194.5,1727.0
18305,2,,2181.0,1755.0
18306,2,,2122.5,1776.5
18307,2,,2111.0,1770.5
18308,2,,2116.5,1762.5
18309,2,,2156.0,1766.0
18310,2,,2126.5,1763.5
18311,2,,2151.5,1761.5
18312,2,,2145.0,1740.0
18313,2,,2096.0,1720.0
18314,2,,2085.0,1730.5
18315,2,,2074.5,1744.5
18316,2,,2074.0,1699.5
18317,2,,2056.0,1712.0
18318,2,,2054.5,1745.0
18319,2,,2055.5,1737.5
18320,2,,2033.5,1721.0
18321,2,,2007.5,1712.0
